Timestamp,Gender,Faculty,Business Program,Bachelor  Academic Year in EU,H.S.C or Equivalent study medium,S.S.C (GPA),H.S.C (GPA),Did you ever attend a Coaching center?,Coaching center name,Benifits you received from the coaching center,1st Year Semester 1,1st Year Semester 2,1st Year Semester 3,2nd Year Semester 1,Regular/Irregular,Classes are mostly,Area of Evaluation [Department provides comprehensive guidelines to the students in advance by means of a brochure/handbook    ],Area of Evaluation [Department ensures a conducive learning environment],Area of Evaluation [Academic decisions are taken with fairness and transparency],Area of Evaluation [	Academic calendar is maintained properly],Area of Evaluation [Results are published timely in compliance with the ordinance],Area of Evaluation [Students’ opinion regarding academic and extra-academic matters are addressed properly],Area of Evaluation [Student feedback process is in practice],Area of Evaluation [Website is informative and updated properly],Area of Evaluation [Curriculum load is optimum and induces no pressure],Area of Evaluation [Courses in the curriculum from lower level to higher are properly arranged],Area of Evaluation [Teaching strategies are clearly stated in the curriculumsparency],Area of Evaluation [Assessment strategies are clearly stated in the curriculum ],Item [Teaching-learning is interactive and supportive ],Item [	Class size is optimum for interactive teaching learning],Item [	Modern devices are used to improve teaching-learning process],Item [Diverse methods are used to achieve learning objectives ],Item [Lesson plans/course outlines are provided in advance to the students ],Item [	All about assessment system are duly communicated to students on the commencement of the term/semester],Item [Assessment system meets the objectives of the course],Item [Diverse methods and tools are used for assessment.],Item [Assessment feedback is provided to the students immediately.],Item [The questions of examinations reflect the content of the course.],"Item [	Both formative (quizzes, assignments, term papers, continuous assessments, presentations etc.) and summative assessment (final examination only) strategies are followed.]",Item [Admission policy ensures entry of quality students.],Item [Admission procedure is quite fair],Item [Sincerity and commitment of the students exist to ensure desired progress and achievement.],Item [Overall classroom facilities are suitable for ensuring effective learning.],Item [Laboratories facilities are suitable for practical teaching-learning and research],Item [The library has adequate up-to-date reading and reference materials to meet the academic & research needs ],Item [Internet facilities with sufficient speed are available],Item [Adequate indoor and outdoor medical facilities are available],Item [Adequate indoor and outdoor game facilities are available],Item [Existing gymnasium facilities are good enough],Item [Adequate safety measures are available],Item [There is an arrangement to provide guidance and counseling. ],Item [Mentoring is done to take care of the students],Item [Scholarships/ grants available to students in case of hardship],Item [Students are encouraged to involve in co- curricular and extra-curricular activities],Item [Alumni are organized and supportive.],Item [Supporting staff are adequate and co-operative],Item [There are opportunities to get involve with community services],Item [The department has a research and development policy ],Item [Mechanism exists for engaging the students in research and development],"Item [Research findings in the form of theses, publications and monographs are properly used in current teaching-learning]",Item [The department has a community service policy ],Q1 [What was your expectation about the University as related to quality of education?],Q2 [What was your expectation about the University as related to quality of Faculty?],Q3 [What was your expectation about the University as related to quality of resources?],Q4 [What was your expectation about the University as related to quality of learning environment?],Q5 [To what extent your expectation was met?],Q6 [What are the best aspects of the program?],"Q7. In your opinion,the best aspect of the program is","Q8. In your opinion,the next best aspect of the program is",What aspects of the program could be improved?,Do you feel that the quality of education improved at EU over the last year?,Do you feel that the image of the University improved over the last year?
2016-02-16 16:18:00,Male,Business,BBA,4th Year,Bangla Medium,3.94,4.0,Yes,Shahriar's special batch,It prepared me better for the exam,3.55,3.42,3.45,3.43,0.0,"Lecture,Discussion & Practical Lab",4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,Teaching/Learning,Resources,Resources,Yes,Yes
2016-02-17 13:35:00,Male,Business,BBA,4th Year,Bangla Medium,3.69,3.0,Yes,ucc,It prepared me better for the exam,1.8,1.94,2.09,2.22,0.0,Lecture & Discussion,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Faculty,Faculty,Other,Yes,Yes
2016-02-17 14:25:00,Female,Business,BBA,4th Year,Bangla Medium,4.94,5.0,No,ucc,It prepared me better for the exam,3.13,3.21,3.14,3.12,0.0,Lecture & Discussion,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,Resources,Faculty,Teaching/Learning,Yes,No
2016-02-17 14:42:00,Female,Business,BBA,4th Year,Bangla Medium,3.75,3.8,Yes,Uniaid ,"It prepared me better for the exam, It improved my understanding of subject matter",3.03,2.99,2.82,2.78,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,Faculty,Overall learning environment,"Faculty, Resources, Overall learning environment",Yes,Yes
2016-02-22 15:32:00,Male,Business,BBA,4th Year,Bangla Medium,4.88,5.0,Yes,ucc,It prepared me better for the exam,1.75,2.16,2.43,2.45,0.0,Lecture & Discussion,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,Teaching/Learning,Faculty,Overall learning environment,Yes,Yes
2016-02-22 15:34:00,Male,Business,BBA,3rd Year,Bangla Medium,4.56,5.0,Yes,Uni-Aid,"It improved my understanding of subject matter, It increased my desire to learn",3.15,2.9,2.92,2.22,0.0,Lecture based,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,Faculty,Faculty,Faculty,Yes,Yes
2016-02-23 15:37:00,Male,Business,BBA,1st Year,Bangla Medium,5.0,5.0,No,ucc,It prepared me better for the exam,3.7,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,Faculty,Faculty,Resources,Yes,Yes
2016-02-23 15:46:00,Male,Business,BBA,1st Year,Bangla Medium,3.81,3.5,No,ucc,It allow me to make good friends,1.75,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 15:39:00,Male,Business,BBA,1st Year,Bangla Medium,5.0,4.25,Yes,ucc,It increased my desire to learn,3.28,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 15:41:00,Female,Business,BBA,1st Year,Bangla Medium,5.0,4.75,No,ucc,It prepared me better for the exam,3.5,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 15:41:00,Male,Business,BBA,1st Year,Bangla Medium,4.81,4.17,Yes,care coaching center,"It prepared me better for the exam, It improved my understanding of subject matter, It allow me to make good friends",2.78,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Resources,Teaching/Learning,"Faculty, Resources",Yes,Yes
2016-02-23 15:47:00,Male,Business,BBA,1st Year,Bangla Medium,3.56,3.58,No,ucc,It prepared me better for the exam,2.05,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,Faculty,Faculty,Faculty,Yes,Yes
2016-02-23 15:45:00,Male,Business,BBA,1st Year,Bangla Medium,4.94,3.0,No,ucc,It prepared me better for the exam,3.15,3.25,3.0,2.8,0.0,Lecture & Discussion,4.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,Faculty,Teaching/Learning,Resources,Yes,Yes
2016-02-23 15:44:00,Female,Business,BBA,1st Year,Bangla Medium,3.88,3.5,Yes,Udbas,It prepared me better for the exam,3.28,3.25,3.0,2.8,0.0,Lecture & Discussion,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,Teaching/Learning,Faculty,Other,Yes,Yes
2016-02-23 15:44:00,Female,Business,BBA,1st Year,Bangla Medium,4.88,4.42,No,ucc,It prepared me better for the exam,2.78,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 15:46:00,Male,Business,BBA,1st Year,Bangla Medium,4.63,4.92,Yes,ucc,It prepared me better for the exam,3.95,3.25,3.0,2.8,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Teaching/Learning,Faculty,Yes,Yes
2016-02-23 15:47:00,Male,Business,BBA,1st Year,Bangla Medium,5.0,4.4,No,ucc,It prepared me better for the exam,3.53,3.25,3.0,2.8,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 15:55:00,Male,Business,BBA,4th Year,Bangla Medium,3.88,4.3,No,ucc,It prepared me better for the exam,3.38,3.3,3.05,2.87,0.0,Lecture & Discussion,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,Faculty,Teaching/Learning,"Resources, Overall learning environment",Yes,Yes
2016-02-23 15:59:00,Male,Business,BBA,4th Year,Bangla Medium,3.19,3.31,No,ucc,It prepared me better for the exam,2.78,2.37,2.46,2.74,0.0,Lecture based,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Teaching/Learning,Resources,Yes,Yes
2016-02-23 16:00:00,Male,Business,BBA,4th Year,Bangla Medium,3.44,3.1,Yes,ucc,It improved my understanding of subject matter,2.73,2.7,2.58,2.54,0.0,Lecture & Discussion,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,Other,Other,Other,Yes,Yes
2016-02-23 16:05:00,Male,Business,BBA,4th Year,Bangla Medium,3.56,3.67,No,ucc,It prepared me better for the exam,2.64,2.79,2.72,2.4,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Faculty,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes
2016-02-23 16:05:00,Male,Business,BBA,4th Year,Bangla Medium,4.19,3.75,No,ucc,It prepared me better for the exam,2.43,2.39,2.09,2.33,0.0,Lecture & Discussion,4.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,Teaching/Learning,Faculty,Faculty,Yes,Yes
2016-02-23 16:52:00,Male,Business,BBA,4th Year,Bangla Medium,3.88,3.0,No,ucc,It prepared me better for the exam,3.18,3.19,3.37,3.44,0.0,Lecture based,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,Other,Other,Faculty,Yes,Yes
2016-02-23 16:58:00,Male,Business,BBA,4th Year,Bangla Medium,5.0,5.0,Yes,Mentors,It improved my GPA Score,3.68,3.8,3.8,3.81,0.0,Lecture & Discussion,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,Faculty,Teaching/Learning,"Teaching/Learning, Overall learning environment",Yes,Yes
2016-02-23 17:01:00,Male,Business,BBA,4th Year,Bangla Medium,3.31,3.0,No,ucc,It prepared me better for the exam,1.75,2.28,2.36,2.36,0.0,Lecture & Discussion,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,Faculty,Resources,"Faculty, Resources, Teaching/Learning, Overall learning environment, Other",Yes,Yes
2016-02-23 17:02:00,Male,Business,BBA,4th Year,Bangla Medium,4.25,4.2,No,ucc,It prepared me better for the exam,3.88,3.7,3.72,3.68,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,Teaching/Learning,Teaching/Learning,Faculty,No,Yes
2016-02-23 17:21:00,Male,Business,BBA,1st Year,Bangla Medium,3.13,3.25,No,ucc,It prepared me better for the exam,2.63,1.94,2.09,2.22,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Faculty,Faculty,Yes,Yes
2016-02-23 17:24:00,Male,Business,BBA,2nd Year,Bangla Medium,4.56,4.4,Yes,english educare,It prepared me better for the exam,3.7,3.31,3.24,3.11,0.0,Lecture based,5.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,Faculty,Teaching/Learning,Resources,Yes,Yes
2016-02-23 17:26:00,Male,Business,BBA,2nd Year,Bangla Medium,4.69,5.0,Yes,UCC,"It prepared me better for the exam, It improved my understanding of subject matter, It allow me to make good friends",3.88,3.88,3.8,3.81,0.0,Practical & Lab,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Faculty,Resources,Yes,Yes
2016-02-23 17:29:00,Male,Business,BBA,1st Year,Bangla Medium,4.56,5.0,Yes,ucc,It improved my understanding of subject matter,3.1,2.98,2.98,2.96,0.0,Lecture & Discussion,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,Teaching/Learning,Resources,"Faculty, Resources, Teaching/Learning, Overall learning environment",Yes,Yes
2016-02-23 17:29:00,Male,Business,BBA,2nd Year,Bangla Medium,4.38,4.8,No,ucc,It prepared me better for the exam,3.43,3.21,3.18,3.0,0.0,"Lecture,Discussion & Practical Lab",4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,Teaching/Learning,Faculty,Faculty,Yes,Yes
2016-02-23 17:29:00,Female,Business,BBA,4th Year,Bangla Medium,3.56,4.3,Yes,Study plus,It prepared me better for the exam,3.38,3.33,3.3,3.31,0.0,Lecture & Discussion,4.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,Faculty,Overall learning environment,Overall learning environment,No,Yes
2016-02-23 17:30:00,Female,Business,BBA,4th Year,Bangla Medium,5.0,4.7,Yes,ideal coaching,It prepared me better for the exam,3.93,3.88,3.8,3.81,0.0,Lecture & Discussion,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,Faculty,Teaching/Learning,Overall learning environment,Yes,Yes
2016-02-23 17:32:00,Male,Business,BBA,1st Year,Bangla Medium,4.94,4.6,Yes,UCC,It improved my GPA Score,3.78,3.25,3.0,2.8,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Faculty,"Resources, Teaching/Learning",Yes,Yes
2016-02-23 17:32:00,Female,Business,BBA,1st Year,Bangla Medium,4.88,5.0,No,ucc,It prepared me better for the exam,3.8,3.44,3.0,2.8,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Teaching/Learning,Other,"Faculty, Resources",Yes,Yes
2016-02-23 17:33:00,Male,Business,BBA,2nd Year,Bangla Medium,4.31,4.0,Yes,UCC Coaching center,"It prepared me better for the exam, It improved my GPA Score, It improved my understanding of subject matter, It increased my desire to learn",3.5,2.73,2.8,3.04,0.0,"Lecture,Discussion & Practical Lab",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,Faculty,Overall learning environment,Resources,Yes,Yes
2016-02-23 17:33:00,Female,Business,BBA,1st Year,Bangla Medium,4.06,3.9,No,ucc,It prepared me better for the exam,2.95,2.74,3.0,2.8,0.0,Lecture based,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Faculty,Teaching/Learning,"Faculty, Resources",Yes,Yes
